X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X120	X121	X122	X123	X124	X125	X126	X127	X128
0.829729	0.836812	1.018866	1.175027	1.066946	0.794055	0.52339	0.364115	0.249748	0.188934	0.183743	0.183055	0.192879	0.204786	0.206646	0.221958	0.221051	0.232067	0.215723	0.214696	0.218926	0.235426	0.276625	0.423885	0.607005	0.780308	1.062618	1.211137	1.073265	0.789251	0.676206	0.766509	1.060077	1.232484	1.115991	0.832975	0.615888	0.478411	0.336407	0.228991	0.213536	0.207202	0.188349	0.191459	0.205651	0.19397	0.205495	0.202067	0.188921	0.232192	0.264342	0.302895	0.429802	0.60865	0.767245	0.923734	1.107821	1.169458	0.948389	0.651793	0.578889	0.680693	0.980346	1.177368	1.106631	0.925468	0.796671	0.658419	0.488476	0.34951	0.272303	0.231913	0.199102	0.188699	0.192886	0.188159	0.181164	0.190193	0.203253	0.242409	0.304756	0.42666	0.610072	0.788822	0.958007	1.038838	1.099423	1.045424	0.776287	0.546545	0.486161	0.589595	0.829167	1.037217	1.056562	1.060107	0.982937	0.827582	0.627595	0.453634	0.338042	0.264256	0.242956	0.213734	0.226506	0.241686	0.225847	0.241405	0.26947	0.326584	0.422794	0.579466	0.735251	0.925442	1.062593	1.090459	1.00362	0.872913	0.643202	0.503536	0.452176	0.555201	0.753576	0.945944	1.054081	1.111736	1.051016	0.859732
0.645525	0.675966	0.958755	1.18688	1.147586	0.89666	0.724675	0.579627	0.427412	0.303152	0.254213	0.216503	0.193435	0.181492	0.188158	0.188001	0.193833	0.197529	0.194967	0.213418	0.280096	0.347743	0.455867	0.650492	0.830848	0.955808	1.085504	1.169814	0.978426	0.686817	0.549252	0.645291	0.931907	1.145373	1.121694	0.995715	0.910563	0.753719	0.55884	0.389581	0.302922	0.233601	0.20721	0.182877	0.186543	0.201976	0.199769	0.191971	0.226267	0.250987	0.316734	0.442254	0.616802	0.812992	0.998856	1.100492	1.125506	1.040843	0.816893	0.58514	0.507801	0.600598	0.830173	1.031461	1.12945	1.130743	1.052509	0.865286	0.665637	0.512834	0.384431	0.309313	0.301573	0.261299	0.243153	0.26834	0.267195	0.281154	0.304806	0.34897	0.436883	0.585732	0.739571	0.898128	1.060669	1.077626	0.988462	0.860335	0.677721	0.539513	0.473522	0.559691	0.722404	0.882451	0.98822	1.073849	1.061379	0.890607	0.731723	0.653641	0.564753	0.509944	0.524618	0.520753	0.499793	0.560775	0.529481	0.579058	0.606414	0.63928	0.724552	0.811158	0.851114	0.932226	0.990689	0.920125	0.774555	0.683186	0.59175	0.543443	0.515393	0.552287	0.636153	0.748166	0.851928	0.961924	1.020421	0.939399
0.543101	0.570535	0.815439	1.057578	1.128091	1.058941	1.000664	0.856502	0.654024	0.480597	0.354926	0.260153	0.230741	0.203965	0.190813	0.193225	0.195577	0.207626	0.225423	0.262848	0.335561	0.466658	0.632165	0.841446	1.030705	1.11885	1.111195	1.026788	0.828521	0.620834	0.542962	0.606906	0.771272	0.984443	1.074875	1.152362	1.095952	0.92933	0.728447	0.572086	0.432477	0.342084	0.317635	0.307847	0.295382	0.336059	0.333212	0.341361	0.409576	0.403547	0.497737	0.639463	0.761351	0.932567	1.084841	1.127459	1.021171	0.887694	0.727431	0.596335	0.522984	0.583091	0.714679	0.879146	0.986671	1.116772	1.10257	0.934111	0.799834	0.739613	0.665105	0.607311	0.630428	0.621776	0.627573	0.668526	0.668838	0.705819	0.74625	0.745077	0.7592	0.903441	0.943208	0.975453	1.011989	0.899645	0.750847	0.66279	0.587199	0.572357	0.573663	0.589162	0.615361	0.667852	0.739965	0.889593	0.967282	0.979598	1.029984	1.062284	1.064625	1.100236	1.10417	1.133992	1.156478	1.170152	1.19332	1.215587	1.242083	1.293402	1.301585	1.272103	1.205177	1.066761	0.923343	0.731883	0.56775	0.517057	0.540248	0.639153	0.689797	0.626872	0.562249	0.552259	0.616016	0.777888	0.955196	1.152896
0.541444	0.571414	0.698094	0.908077	1.026528	1.132028	1.159563	1.003382	0.805591	0.650149	0.529135	0.41144	0.395941	0.376928	0.349988	0.393943	0.389707	0.407088	0.476039	0.496956	0.56668	0.697369	0.802334	0.928165	1.079777	1.100943	0.969065	0.835719	0.737486	0.632954	0.582321	0.617197	0.701216	0.839673	0.917593	1.037335	1.070206	0.967553	0.876768	0.829172	0.757508	0.723437	0.733785	0.753007	0.770286	0.817159	0.82068	0.841729	0.889207	0.91719	0.965717	1.045605	1.05851	1.050927	1.054648	0.958042	0.77735	0.67067	0.620615	0.634712	0.650817	0.659716	0.637378	0.654249	0.722777	0.857832	0.977409	1.028616	1.10532	1.175796	1.196419	1.249017	1.258918	1.29431	1.322589	1.33067	1.366796	1.392515	1.397032	1.458166	1.464078	1.428183	1.36468	1.204523	0.986766	0.756885	0.573378	0.499682	0.54022	0.656643	0.74078	0.6777	0.55926	0.50058	0.544102	0.699207	0.884842	1.148679	1.405774	1.550337	1.663565	1.758783	1.720746	1.759388	1.775643	1.709817	1.789457	1.790724	1.793932	1.878283	1.803172	1.697834	1.578525	1.26268	0.957903	0.71008	0.511183	0.429908	0.522745	0.712045	0.830935	0.696658	0.530696	0.462252	0.528473	0.726281	0.976608	1.298245
0.600262	0.622354	0.669882	0.745235	0.812192	0.942916	1.039348	0.990341	0.936429	0.934445	0.886902	0.992338	0.893504	0.88312	0.892743	0.935563	0.959555	1.004423	1.060979	1.100916	1.136395	1.170995	1.162347	1.107042	1.031096	0.914435	0.723267	0.599799	0.599742	0.655563	0.709365	0.698957	0.637139	0.617674	0.670922	0.762172	0.917027	1.018839	1.173402	1.260693	1.347715	1.415706	1.425674	1.437535	1.480159	1.480556	1.53246	1.553428	1.553529	1.606358	1.613724	1.54993	1.50127	1.262653	1.058816	0.807742	0.607204	0.642707	0.556785	0.689962	0.803187	0.750787	0.61486	0.522205	0.547218	0.671746	0.877604	1.163531	1.454968	1.627079	1.74571	1.865072	1.81041	1.795545	1.829464	1.768732	1.812693	1.844572	1.800854	1.908749	1.824905	1.740451	1.641582	1.336488	1.017371	0.762987	0.562776	0.456843	0.519918	0.695084	0.841134	0.725399	0.548018	0.454294	0.504972	0.663789	0.901965	1.196942	1.502985	1.639024	1.697308	1.767071	1.698276	1.703304	1.714818	1.600354	1.691632	1.683244	1.665785	1.738997	1.681739	1.577956	1.498176	1.247418	1.012093	0.793964	0.637123	0.545315	0.563519	0.660601	0.740453	0.663742	0.564619	0.555506	0.63549	0.784889	0.974485	1.169227
0.752283	0.743847	0.661246	0.593638	0.592486	0.668972	0.825276	0.987258	1.192443	1.342131	1.420449	1.547991	1.577826	1.583297	1.641294	1.623006	1.658924	1.738405	1.759118	1.814893	1.808774	1.710042	1.595245	1.375692	1.060301	0.805865	0.583233	0.498666	0.529575	0.690771	0.831531	0.793172	0.655995	0.503531	0.52782	0.617541	0.849462	1.157238	1.46838	1.671849	1.762685	1.902266	1.864847	1.82091	1.881077	1.800586	1.860949	1.882736	1.844813	1.927564	1.869864	1.763301	1.691965	1.407321	1.087202	0.836325	0.615936	0.507723	0.533913	0.68356	0.855751	0.774871	0.609385	0.505171	0.54426	0.678815	0.891737	1.178788	1.465675	1.621602	1.6704	1.738622	1.64937	1.605374	1.621585	1.54473	1.554287	1.567521	1.523512	1.582324	1.547409	1.460499	1.435522	1.258649	1.056473	0.862447	0.70944	0.612729	0.605586	0.661851	0.711049	0.653129	0.585957	0.577576	0.646213	0.744124	0.971447	1.089881	1.200844	1.205884	1.181563	1.178043	1.107167	1.07573	1.085362	1.032372	1.034055	1.02652	1.010538	1.068864	1.062987	1.06977	1.101317	1.116946	1.138006	1.059591	0.920588	0.795235	0.684477	0.600521	0.547256	0.582413	0.642015	0.766891	0.896899	1.027755	1.0923	1.021321
0.821959	0.81457	0.662458	0.5083	0.504881	0.565055	0.767121	1.040607	1.370607	1.626891	1.725669	1.848024	1.714217	1.805596	1.85225	1.784814	1.790085	1.887138	1.843214	1.91368	1.862643	1.767232	1.678742	1.431705	1.095282	0.832092	0.627495	0.543373	0.53153	0.654012	0.800179	0.770126	0.640955	0.527052	0.540306	0.660797	0.884739	1.148297	1.389691	1.514481	1.551175	1.601112	1.53682	1.491225	1.489055	1.431919	1.442782	1.471153	1.424587	1.453458	1.427135	1.379022	1.357653	1.256526	1.136496	0.96468	0.807817	0.6879	0.643292	0.674428	0.695552	0.660605	0.616743	0.647465	0.717524	0.877534	1.033448	1.108314	1.160382	1.138157	1.078901	1.041218	0.979152	0.927424	0.91094	0.869437	0.850407	0.84244	0.828468	0.847911	0.881562	0.944129	1.027127	1.077574	1.160645	1.137879	1.011325	0.880228	0.754978	0.635256	0.535941	0.562532	0.647003	0.789767	0.923599	1.07446	1.137161	1.026505	0.88412	0.76658	0.637313	0.547077	0.504777	0.477356	0.453369	0.45773	0.435779	0.441868	0.471195	0.483161	0.572335	0.689768	0.822984	1.029134	1.230917	1.27746	1.177931	1.09126	0.863259	0.585871	0.438051	0.519449	0.737134	1.01645	1.15549	1.21513	1.146947	0.938006
0.749497	0.770071	0.66048	0.558439	0.581438	0.65272	0.843657	1.058927	1.272488	1.400393	1.444161	1.466187	1.39914	1.353529	1.345021	1.251412	1.285623	1.3131	1.278128	1.292513	1.299146	1.270626	1.26801	1.218262	1.133354	1.028556	0.864778	0.731876	0.672209	0.649202	0.66357	0.647641	0.632854	0.654378	0.731489	0.890347	1.05678	1.112855	1.106	1.051276	0.951257	0.908358	0.837866	0.803032	0.765659	0.734091	0.740396	0.729133	0.722302	0.735702	0.758049	0.844432	0.946018	1.08007	1.214547	1.242169	1.118647	0.982728	0.846031	0.666781	0.54687	0.563582	0.668918	0.863492	0.994514	1.165762	1.21825	1.080693	0.896766	0.750193	0.602535	0.483413	0.429625	0.407518	0.355431	0.364946	0.342901	0.343539	0.370759	0.376822	0.455447	0.586631	0.736882	0.941876	1.185149	1.289647	1.231675	1.145238	0.941266	0.657852	0.491188	0.53886	0.737316	1.00574	1.144241	1.235705	1.159477	0.952117	0.714034	0.528056	0.368339	0.264658	0.237225	0.191947	0.187417	0.188169	0.177323	0.192633	0.215805	0.252567	0.332873	0.472362	0.649278	0.871004	1.053781	1.172295	1.234344	1.211801	0.98251	0.666449	0.512174	0.573465	0.842034	1.11762	1.189512	1.118209	0.974474	0.767334
0.620261	0.622765	0.624209	0.694343	0.779608	0.930059	1.060265	1.106872	1.03933	0.99905	0.883734	0.794192	0.738189	0.690651	0.647745	0.625267	0.60987	0.600577	0.613301	0.626425	0.659943	0.756777	0.87074	0.994761	1.17764	1.258934	1.162344	1.011572	0.893816	0.674865	0.53263	0.528647	0.64387	0.845937	0.998477	1.145403	1.230201	1.114575	0.90502	0.716638	0.565899	0.424466	0.36647	0.332942	0.297252	0.302921	0.296543	0.267924	0.316444	0.32637	0.389158	0.534023	0.68669	0.91197	1.15771	1.301995	1.277739	1.200409	0.992439	0.714535	0.515467	0.549747	0.727397	0.99876	1.181093	1.272715	1.219682	1.004147	0.760394	0.539262	0.36565	0.256874	0.212462	0.180238	0.150325	0.160833	0.166576	0.162788	0.184158	0.212461	0.290563	0.39477	0.550295	0.756471	0.964529	1.117979	1.220848	1.265828	1.062258	0.742338	0.575905	0.60078	0.831206	1.129248	1.206599	1.08563	0.939138	0.73245	0.529633	0.35652	0.252796	0.18295	0.167572	0.148807	0.149076	0.14869	0.144345	0.145576	0.154038	0.176949	0.237402	0.303311	0.43539	0.59428	0.731829	0.871922	1.112294	1.26862	1.112598	0.81955	0.687193	0.732268	0.976106	1.192394	1.129287	0.862471	0.657789	0.494206
0.528067	0.510363	0.639948	0.872504	1.047661	1.191868	1.251854	1.118528	0.926985	0.717006	0.555578	0.421739	0.344155	0.294923	0.256873	0.260235	0.253998	0.23587	0.271729	0.294496	0.358954	0.48231	0.641479	0.854629	1.077766	1.251587	1.283114	1.212447	1.046239	0.74401	0.553437	0.528333	0.691548	0.970574	1.152063	1.209705	1.165071	0.970464	0.756039	0.541963	0.362573	0.254467	0.198278	0.163876	0.159933	0.155202	0.158956	0.155918	0.16446	0.19748	0.254845	0.349306	0.496194	0.682896	0.879522	1.051068	1.197512	1.29547	1.121066	0.821006	0.618482	0.617273	0.851403	1.125185	1.227579	1.095737	0.941011	0.767726	0.553511	0.366302	0.261569	0.198263	0.161648	0.151301	0.145202	0.157303	0.151912	0.163803	0.159306	0.171493	0.219702	0.262993	0.364442	0.506122	0.654803	0.812979	1.085628	1.320881	1.204709	0.909981	0.761141	0.762235	0.979635	1.200153	1.158328	0.858923	0.619248	0.464034	0.32522	0.20516	0.183311	0.187788	0.181323	0.184105	0.185203	0.166969	0.17431	0.16593	0.163643	0.174529	0.184435	0.183417	0.237768	0.346387	0.462864	0.651295	0.985201	1.251782	1.187957	0.988439	0.931679	0.948496	1.078789	1.193089	1.048014	0.716786	0.428829	0.276457
0.580736	0.537477	0.685552	1.003485	1.183354	1.190248	1.11405	0.963649	0.739616	0.534751	0.367719	0.271983	0.206402	0.175551	0.158532	0.160411	0.156251	0.147145	0.180222	0.195028	0.240692	0.314696	0.450199	0.618767	0.794243	0.955697	1.127937	1.304024	1.18722	0.87161	0.643951	0.619526	0.832498	1.104118	1.205587	1.036117	0.8703	0.702474	0.512089	0.340561	0.252069	0.209703	0.171836	0.162535	0.168847	0.156207	0.155792	0.169015	0.152137	0.159242	0.207685	0.229479	0.291575	0.432183	0.561006	0.719101	1.011644	1.290515	1.235815	0.977231	0.808707	0.79831	1.001209	1.224887	1.202556	0.910701	0.63815	0.476421	0.330137	0.213015	0.187008	0.20251	0.184665	0.188052	0.199726	0.189787	0.17392	0.184892	0.178032	0.177351	0.190571	0.186772	0.213848	0.296304	0.420026	0.591113	0.961224	1.241706	1.232083	1.062014	0.985939	0.975914	1.07027	1.174661	1.05092	0.741474	0.444641	0.272007	0.170195	0.14849	0.154637	0.188093	0.186337	0.195941	0.18638	0.182637	0.184503	0.17942	0.161583	0.179809	0.165594	0.163369	0.180736	0.230737	0.326043	0.527144	0.829404	1.051399	1.093325	1.129177	1.22644	1.17579	1.037459	0.983212	0.871319	0.585852	0.322626	0.188315
0.693309	0.643615	0.839619	1.127762	1.237968	1.058219	0.809785	0.647288	0.480985	0.321423	0.257025	0.217588	0.183634	0.169856	0.170881	0.172725	0.167674	0.177576	0.160703	0.171893	0.200145	0.216376	0.245241	0.391015	0.523272	0.644562	0.952328	1.268693	1.270706	0.995738	0.823056	0.822913	0.983931	1.196286	1.188428	0.914787	0.619349	0.444578	0.286756	0.193059	0.176526	0.196021	0.189591	0.205149	0.201026	0.190165	0.191836	0.192518	0.172557	0.174052	0.175566	0.166296	0.185838	0.236926	0.342535	0.525368	0.861579	1.154792	1.186146	1.080593	1.045853	1.022704	1.063633	1.148172	1.076117	0.782283	0.48646	0.295881	0.208004	0.154177	0.172222	0.19015	0.18263	0.203776	0.212362	0.179681	0.183283	0.186487	0.173204	0.170352	0.17732	0.171514	0.180249	0.211813	0.286887	0.473429	0.776354	1.034499	1.078626	1.149016	1.281586	1.232454	1.046821	0.961649	0.866519	0.595196	0.325182	0.197509	0.167466	0.158461	0.16655	0.187316	0.184151	0.177768	0.186383	0.172094	0.173869	0.169357	0.166136	0.165135	0.165893	0.181654	0.199389	0.191106	0.242505	0.422794	0.660436	0.845699	0.982005	1.273617	1.552573	1.391773	1.00523	0.793788	0.663801	0.443512	0.224184	0.171792
0.887666	0.888641	0.998429	1.174152	1.198738	0.944818	0.612991	0.406655	0.281584	0.187024	0.175069	0.18802	0.190333	0.18476	0.203212	0.193112	0.1919	0.197981	0.175129	0.180294	0.18014	0.167858	0.180142	0.236752	0.327676	0.502166	0.814172	1.100647	1.166954	1.079804	1.051435	1.081801	1.059246	1.090184	1.043115	0.78372	0.497423	0.292695	0.204983	0.166312	0.165825	0.190064	0.194699	0.187889	0.202931	0.183822	0.188451	0.176343	0.163391	0.174598	0.177011	0.163343	0.176686	0.194965	0.245037	0.40822	0.677917	0.923785	1.026659	1.135042	1.320738	1.301858	1.08374	0.954015	0.856875	0.626105	0.360693	0.219775	0.192333	0.190548	0.180045	0.192294	0.194739	0.194518	0.182966	0.177329	0.186847	0.171017	0.167951	0.180765	0.184576	0.19185	0.212544	0.199412	0.2056	0.352324	0.602861	0.792843	0.932937	1.225328	1.549629	1.449582	1.071807	0.785437	0.66947	0.447358	0.249149	0.175571	0.202751	0.212722	0.20802	0.205749	0.204738	0.194552	0.198334	0.193219	0.187472	0.181111	0.18132	0.178948	0.195114	0.207323	0.21598	0.198048	0.197283	0.301713	0.493264	0.666735	0.8928	1.310277	1.682591	1.493847	0.986259	0.650096	0.489895	0.329561	0.203648	0.169804
1.140193	1.181784	1.11448	1.083783	1.022388	0.807811	0.506669	0.282248	0.201767	0.179511	0.180494	0.199463	0.19556	0.183835	0.193814	0.175217	0.170734	0.18132	0.161448	0.184269	0.177401	0.165904	0.184846	0.198015	0.229538	0.371696	0.644935	0.903546	0.997159	1.133883	1.361966	1.378465	1.140971	0.928801	0.836755	0.622851	0.381162	0.22134	0.203055	0.207818	0.203057	0.205892	0.199648	0.19325	0.192908	0.188191	0.187078	0.180627	0.173174	0.188715	0.186856	0.191558	0.201431	0.190947	0.191521	0.293692	0.514097	0.723706	0.888682	1.210671	1.570235	1.518699	1.128355	0.83014	0.674558	0.458182	0.264086	0.195828	0.208895	0.22565	0.2167	0.21881	0.205519	0.204542	0.216135	0.204186	0.201737	0.195089	0.178919	0.19393	0.200489	0.206055	0.229039	0.196563	0.1938	0.278549	0.455783	0.622283	0.835885	1.220353	1.660244	1.561231	1.046048	0.677101	0.496093	0.347747	0.211766	0.186888	0.203013	0.227256	0.234056	0.231964	0.218919	0.231342	0.23222	0.215487	0.218414	0.204497	0.191789	0.19294	0.193554	0.205639	0.214077	0.199847	0.208448	0.274319	0.387515	0.521871	0.776707	1.296747	1.745753	1.568848	0.948229	0.529886	0.36262	0.277943	0.221084	0.207363
1.406999	1.522067	1.232067	0.952969	0.836304	0.635012	0.392686	0.22638	0.205493	0.215825	0.211533	0.203501	0.209325	0.198058	0.200134	0.192952	0.187118	0.181583	0.175606	0.188679	0.190443	0.200427	0.216333	0.205061	0.1857	0.273072	0.483257	0.715699	0.871489	1.176724	1.58552	1.61175	1.19819	0.840593	0.66231	0.465789	0.279329	0.189166	0.202315	0.228347	0.220312	0.225469	0.22342	0.213668	0.224286	0.218698	0.217051	0.195796	0.183699	0.186875	0.187918	0.199269	0.214038	0.197759	0.182367	0.253904	0.380123	0.553203	0.759568	1.17822	1.664456	1.635978	1.119871	0.705301	0.502443	0.374654	0.248945	0.202637	0.213115	0.226324	0.232398	0.229357	0.22933	0.232807	0.238025	0.228995	0.230694	0.220308	0.20383	0.202921	0.204297	0.217319	0.219583	0.211219	0.212483	0.272526	0.36324	0.471923	0.734619	1.221751	1.744545	1.648832	1.019547	0.568157	0.374954	0.291003	0.225048	0.194409	0.214972	0.250412	0.247654	0.249365	0.250354	0.251842	0.234014	0.229761	0.228921	0.221007	0.212011	0.207528	0.204156	0.226513	0.227229	0.214221	0.218216	0.271774	0.301699	0.391559	0.689524	1.303316	1.832415	1.660398	0.946404	0.436717	0.278331	0.249501	0.239938	0.226361
1.561539	1.714745	1.316043	0.895953	0.677547	0.49696	0.295113	0.195034	0.097065	0.229684	0.220941	0.235609	0.225889	0.220382	0.216463	0.224963	0.203252	0.201789	0.195018	0.189184	0.194841	0.20751	0.224031	0.201505	0.19991	0.249691	0.387407	0.537143	0.737212	1.139093	1.673814	1.706201	1.20553	0.751819	0.515406	0.378316	0.253707	0.196749	0.198725	0.227682	0.220695	0.216242	0.240719	0.243431	0.244407	0.242306	0.224894	0.224908	0.209432	0.208388	0.201813	0.216048	0.224043	0.212446	0.210863	0.251684	0.308462	0.415889	0.6458	1.175225	1.775841	1.736626	1.125939	0.609171	0.382811	0.308937	0.259498	0.224684	0.231292	0.253178	0.252319	0.245844	0.249012	0.254864	0.242573	0.236838	0.233223	0.235213	0.23567	0.224336	0.223996	0.239579	0.237265	0.235087	0.239898	0.273998	0.296827	0.387031	0.650956	1.26083	1.826335	1.704612	1.031914	0.485645	0.289727	0.256197	0.238498	0.231821	0.23088	0.250246	0.270045	0.267033	0.263764	0.244728	0.227747	0.224125	0.226362	0.215384	0.21998	0.226427	0.240756	0.232621	0.233877	0.230533	0.236374	0.25585	0.264002	0.345147	0.663457	1.254228	1.767955	1.599916	0.929155	0.422373	0.233488	0.216105	0.247066	0.220297
1.629097	1.780547	1.316489	0.787337	0.521624	0.385277	0.283458	0.209406	0.194776	0.213804	0.225036	0.240106	0.240146	0.241155	0.240856	0.245521	0.239148	0.235291	0.214299	0.215947	0.212736	0.214361	0.224611	0.211784	0.219661	0.255947	0.333482	0.404197	0.599003	1.108398	1.734701	1.802658	1.2282	0.656685	0.392289	0.317435	0.244097	0.208704	0.211388	0.230399	0.243323	0.258876	0.247948	0.254748	0.235788	0.242596	0.226149	0.233538	0.235555	0.226471	0.221512	0.24194	0.232245	0.23212	0.232485	0.254548	0.253158	0.321804	0.545782	1.134917	1.765429	1.750052	1.115529	0.537889	0.29989	0.257813	0.251567	0.231137	0.234896	0.246571	0.267036	0.270087	0.256337	0.246109	0.2216	0.218569	0.204618	0.222671	0.237595	0.241651	0.263889	0.257902	0.253822	0.22774	0.255189	0.256212	0.267853	0.333388	0.623874	1.207124	1.740714	1.639621	0.992592	0.466169	0.258909	0.228165	0.241202	0.232012	0.237111	0.253014	0.281365	0.266088	0.237698	0.217802	0.201609	0.176617	0.1822	0.203519	0.219867	0.238467	0.25967	0.271506	0.24144	0.238545	0.260692	0.255487	0.242788	0.3132	0.61869	1.234418	1.723288	1.57238	0.898815	0.377057	0.207391	0.21721	0.242204	0.243938
1.662213	1.912406	1.356433	0.703637	0.396965	0.295334	0.262417	0.217028	0.224101	0.240447	0.257641	0.250553	0.246833	0.257233	0.250937	0.234643	0.238357	0.227253	0.237685	0.23517	0.238814	0.237506	0.233435	0.232329	0.236387	0.259315	0.280889	0.336471	0.536888	1.069284	1.705788	1.797208	1.216547	0.606555	0.334477	0.249963	0.234745	0.240414	0.232137	0.244709	0.268004	0.265859	0.258604	0.237968	0.213837	0.208467	0.206391	0.208794	0.229868	0.235638	0.25878	0.253087	0.237132	0.235447	0.238885	0.249444	0.222688	0.28486	0.532821	1.078446	1.678577	1.680415	1.069412	0.524671	0.269268	0.236483	0.252867	0.242345	0.23525	0.251144	0.274285	0.279962	0.248183	0.214228	0.189664	0.183083	0.173107	0.186503	0.220618	0.240088	0.271023	0.275231	0.283201	0.25434	0.247839	0.268159	0.247775	0.286486	0.594754	1.18976	1.764401	1.664195	1.000482	0.42565	0.222989	0.219432	0.265839	0.262615	0.254757	0.27261	0.292395	0.260165	0.216789	0.178517	0.144719	0.144889	0.147592	0.166311	0.209666	0.232757	0.290102	0.29986	0.274115	0.258824	0.26605	0.268058	0.234519	0.276213	0.585928	1.221142	1.740063	1.578936	0.88765	0.356318	0.18317	0.20768	0.256516	0.253085
1.656136	1.85361	1.333279	0.666363	0.350598	0.251252	0.247767	0.233354	0.233047	0.243831	0.267502	0.267829	0.27099	0.247925	0.207739	0.210595	0.199903	0.214496	0.224098	0.249611	0.257805	0.258518	0.255854	0.233786	0.250324	0.259705	0.24913	0.286708	0.530066	1.04501	1.677609	1.740059	1.174102	0.579482	0.281855	0.225025	0.2398	0.245818	0.245418	0.255747	0.284108	0.286216	0.242283	0.220771	0.17981	0.153838	0.170035	0.18035	0.204089	0.245247	0.271323	0.286019	0.267832	0.243308	0.255369	0.253909	0.226309	0.249554	0.498267	1.089535	1.706906	1.709784	1.077932	0.475221	0.228128	0.222678	0.269652	0.260751	0.245947	0.260513	0.287714	0.270917	0.21686	0.177052	0.149324	0.135247	0.1438	0.147441	0.198932	0.232204	0.288897	0.308243	0.289435	0.269667	0.281162	0.27782	0.23842	0.266834	0.54294	1.162407	1.726077	1.638443	0.972125	0.422879	0.210771	0.204943	0.250622	0.267256	0.249732	0.282137	0.293637	0.267117	0.203177	0.167034	0.135329	0.133159	0.137012	0.156305	0.208307	0.253109	0.307152	0.312278	0.277905	0.256313	0.261288	0.253576	0.221739	0.29198	0.603148	1.17591	1.640681	1.485477	0.865482	0.366727	0.191543	0.181641	0.23664	0.228381
1.606203	1.780455	1.287466	0.620809	0.299978	0.224302	0.244955	0.255906	0.251806	0.268358	0.301521	0.288294	0.245773	0.221732	0.183812	0.156953	0.160754	0.166873	0.217958	0.240167	0.266208	0.285971	0.27201	0.255018	0.270259	0.279242	0.239832	0.253055	0.449128	1.010136	1.709927	1.782645	1.172371	0.513975	0.237201	0.211421	0.256778	0.261991	0.272459	0.276195	0.298447	0.279312	0.187693	0.184983	0.149233	0.138694	0.146325	0.147256	0.191929	0.229173	0.271519	0.303269	0.275048	0.259571	0.257945	0.268019	0.216469	0.22803	0.497346	1.061574	1.665733	1.644832	1.039092	0.473216	0.218068	0.203379	0.24369	0.260427	0.234855	0.27678	0.29757	0.269362	0.200708	0.171416	0.151688	0.130075	0.14124	0.156382	0.200797	0.241916	0.282043	0.307988	0.295823	0.277795	0.277981	0.260792	0.220209	0.264793	0.554879	1.107286	1.611667	1.533855	0.941534	0.433108	0.218586	0.197419	0.225918	0.247675	0.248722	0.271233	0.294294	0.26503	0.198692	0.160793	0.138998	0.128321	0.135064	0.152154	0.205761	0.265208	0.31056	0.30871	0.295539	0.268605	0.269911	0.2569	0.221071	0.259854	0.571348	1.167745	1.644676	1.52369	0.849051	0.344977	0.180751	0.195147	0.242501	0.246566
