0.928326	0.959674	0.959665	0.917135	0.919885	0.85438	0.81842	0.726716	0.692196	0.702711	0.832088	0.667328	1.006878	0.97667	1.019129	0.965572	0.912057	0.844696	0.829856	0.797045	0.722311	0.736518	0.835231	0.90317	0.929938	0.981542	1.087618	1.066579	0.977419	0.886584	0.822463	0.701244	0.675264	0.672672	0.765007	0.875025	0.893918	0.881646	0.866452	0.873219	0.887003	0.940822	0.936724	0.895282	0.802607	0.681562	0.661931	0.692798	0.811955	0.889904	0.956605	0.980578	1.071509	1.013038	0.953245	0.909342	0.877162	0.884699	0.877531	0.884245	0.946378	0.950092	0.971129	0.983699	0.999118	0.978306	0.881644	0.798355	0.733809	0.652676	0.734813	0.808982	0.819397	0.869623	0.855204	0.820167	0.852296	0.860991
0.945227	0.895728	0.927785	0.926729	0.885666	0.811027	0.781598	0.697633	0.70354	0.7855	0.826594	0.976703	0.983018	0.984166	0.910309	0.841386	0.736547	0.691059	0.636569	0.60508	0.536477	0.615717	0.68299	0.71069	0.710657	0.844185	0.958579	1.009445	1.044244	0.98133	0.820048	0.740444	0.708744	0.640518	0.719622	0.765656	0.880213	0.908277	0.881471	0.937276	0.935225	0.907731	0.853444	0.805175	0.745936	0.669303	0.698034	0.756738	0.910959	0.948689	0.989121	0.965515	0.975349	0.855123	0.751239	0.711968	0.697643	0.636669	0.650322	0.710253	0.792071	0.771333	0.839757	0.940253	1.005119	0.975142	0.97113	0.815324	0.755617	0.655717	0.653338	0.724074	0.770895	0.851613	0.882965	0.878389	0.934524	0.899432
0.898734	0.994945	0.9817	0.891286	0.883303	0.785491	0.73188	0.659335	0.695359	0.813327	0.840742	0.978673	1.033051	0.978224	0.758725	0.632939	0.576516	0.505527	0.514922	0.524427	0.482922	0.515585	0.52915	0.534866	0.566964	0.694268	0.802847	0.955884	0.992449	1.018311	0.913926	0.787903	0.695008	0.65981	0.701867	0.759708	0.80741	0.931221	0.939888	0.907143	0.969327	0.915777	0.845349	0.757543	0.700893	0.678062	0.701315	0.794097	0.89864	0.997185	1.000026	0.867173	0.756832	0.676853	0.580812	0.546049	0.549639	0.492832	0.488273	0.549824	0.548257	0.610336	0.675199	0.757465	0.892884	0.999195	0.960183	0.862399	0.758344	0.671679	0.673796	0.725298	0.749649	0.809657	0.893089	0.909206	0.921764	0.935147
0.946758	1.009923	1.000702	0.906457	0.831734	0.719574	0.658806	0.678956	0.697883	0.815902	0.911408	1.042879	0.954212	0.842407	0.641042	0.472493	0.456795	0.536635	0.571211	0.714355	0.714643	0.674255	0.594958	0.526348	0.51252	0.519393	0.67439	0.793926	0.948298	0.991022	0.912999	0.820805	0.703122	0.630529	0.694534	0.722702	0.77345	0.903004	0.958668	0.971126	0.978436	0.874303	0.83124	0.750174	0.693026	0.693598	0.769926	0.88427	0.970749	0.996079	0.948002	0.764743	0.597339	0.491924	0.474023	0.519261	0.569415	0.580071	0.597648	0.510794	0.498931	0.494612	0.511444	0.633527	0.741397	0.933339	1.003434	0.893017	0.799738	0.709559	0.61277	0.657827	0.737486	0.78251	0.881889	0.91837	0.978562	0.953122
0.904577	1.025996	0.984952	0.932876	0.838133	0.75829	0.713035	0.730763	0.790329	0.929663	1.004831	1.024667	0.966617	0.697199	0.593166	0.493552	0.55493	0.825254	1.044231	1.25509	1.346919	1.244172	1.007652	0.818362	0.597395	0.498559	0.568026	0.725729	0.82713	0.974407	0.937059	0.896744	0.80096	0.675712	0.624384	0.674369	0.787048	0.842004	0.918198	0.970356	0.954779	0.874017	0.761325	0.698566	0.716418	0.731327	0.85286	0.933173	1.025783	0.978695	0.821434	0.599947	0.467898	0.43634	0.594724	0.775398	0.886207	1.059193	0.992313	0.877065	0.70666	0.579631	0.464309	0.502057	0.649925	0.830036	0.947266	0.965261	0.878361	0.752045	0.70837	0.663989	0.654371	0.758505	0.841715	0.958565	1.000319	0.972717
0.875227	0.981904	0.999753	0.840891	0.812	0.656151	0.704096	0.749258	0.863784	0.963568	0.980844	0.955789	0.832832	0.662172	0.574205	0.591886	0.858759	1.303644	1.759963	2.053309	2.177896	2.073707	1.703458	1.328993	0.868137	0.594303	0.523387	0.636815	0.78352	0.921251	0.960367	0.912503	0.841779	0.76376	0.660484	0.672912	0.757814	0.883162	0.969156	0.988405	0.933494	0.839144	0.787931	0.698429	0.702012	0.794411	0.886722	1.002952	1.009285	0.919171	0.712447	0.572233	0.531557	0.652971	0.947448	1.332749	1.622642	1.800793	1.764762	1.515152	1.179984	0.862933	0.592116	0.49695	0.605846	0.743804	0.91037	0.926615	0.92694	0.805889	0.742745	0.657705	0.641187	0.741258	0.868521	0.961701	0.987215	0.972017
0.935	1.00806	1.053368	0.958377	0.776122	0.65877	0.67389	0.699757	0.849838	0.982169	0.985205	0.97426	0.780636	0.671403	0.553062	0.710582	1.170815	1.840199	2.360326	2.692426	2.807257	2.696741	2.342403	1.795315	1.164572	0.713408	0.574744	0.647918	0.772988	0.95558	0.981457	0.905708	0.811988	0.713531	0.674985	0.659945	0.717489	0.863108	0.993446	0.99524	0.982975	0.822816	0.783299	0.682931	0.725277	0.833808	1.006268	0.976564	0.967929	0.88397	0.676938	0.531945	0.571571	0.852222	1.379271	1.964861	2.406386	2.592015	2.597212	2.231743	1.824254	1.225436	0.724852	0.526236	0.568553	0.671405	0.840923	0.929819	0.933428	0.918492	0.732746	0.627303	0.645544	0.695782	0.84352	0.907097	0.978827	0.979847
0.950269	1.053715	1.099893	0.9261	0.804325	0.674749	0.642161	0.753318	0.891453	0.931593	1.007719	0.941295	0.751521	0.660377	0.586868	0.782449	1.352797	2.206738	2.769628	2.843298	2.792142	2.822942	2.73302	2.188458	1.430235	0.842681	0.584003	0.629585	0.730682	0.910166	0.962431	0.953442	0.847264	0.698792	0.605601	0.666054	0.711275	0.8629	1.048181	1.029759	0.997976	0.845713	0.74098	0.672628	0.724935	0.80566	0.979877	1.043629	1.010591	0.867473	0.665937	0.561318	0.648587	1.029224	1.772716	2.481882	2.913059	2.860643	2.883373	2.773527	2.309594	1.579208	0.874856	0.593641	0.559749	0.665251	0.832781	0.911749	0.933946	0.86959	0.768816	0.676215	0.628342	0.664783	0.83457	0.939749	1.005453	0.973757
0.9483	1.028962	1.055357	0.948169	0.836709	0.707144	0.680018	0.702584	0.860305	0.962303	1.021218	0.893936	0.752102	0.56847	0.605891	0.855439	1.470476	2.308275	2.763572	2.855372	2.768502	2.808757	2.741603	2.261114	1.521376	0.886106	0.579282	0.536136	0.663911	0.855401	0.935607	0.925174	0.866946	0.691929	0.637838	0.612539	0.749552	0.893658	1.053945	1.074873	1.022493	0.903742	0.731405	0.700018	0.725771	0.886463	0.962874	1.009704	0.983624	0.783675	0.622753	0.57743	0.706762	1.20592	2.069736	2.706569	2.84638	2.861294	2.830018	2.859179	2.5892	1.888192	1.089025	0.655334	0.546658	0.625797	0.776132	0.90072	0.965792	0.87972	0.775854	0.630734	0.569446	0.66902	0.823869	0.950585	1.059197	1.010491
1.016513	1.067619	1.083604	0.97892	0.796178	0.697604	0.686851	0.753678	0.839962	0.945782	1.002049	0.945355	0.753361	0.602066	0.576932	0.780942	1.340739	2.172602	2.754898	2.818805	2.832589	2.793201	2.672451	2.161737	1.435766	0.844805	0.581792	0.595718	0.660264	0.885058	0.972093	0.955904	0.81438	0.7051	0.617142	0.640907	0.748195	0.961324	1.0413	1.085905	1.040261	0.867261	0.748908	0.675109	0.722837	0.825884	0.972978	1.005292	1.005973	0.817047	0.619147	0.555365	0.691304	1.156643	1.949589	2.759702	2.881997	2.801292	2.795685	2.888584	2.603049	1.841312	1.089234	0.600752	0.52793	0.609657	0.801764	0.956181	0.922012	0.863213	0.767413	0.66763	0.587061	0.690868	0.845611	0.943307	1.036463	0.979199
